Iteration	Posterior	Likelihood	Prior	neo_beta	neo_matrix_probs[1]	neo_matrix_probs[2]	neo_matrix_probs[3]	neo_matrix_probs[4]	rate_log_sd	tree_length	two_beta	two_matrix_probs[1]	two_matrix_probs[2]	two_matrix_probs[3]	two_matrix_probs[4]
9480	-609.6644	-881.6752	272.0108	0.6423516	0.424008	0.0404517	0.386384	0.149157	1.747282	1.554703	1.876456	0.851574	0.0243318	0.11825	0.00584394
9486	-604.6465	-874.5659	269.9194	0.3740708	0.545268	0.212483	0.0756923	0.166556	1.877334	1.571884	6.045633	0.244522	0.494515	0.254297	0.006666
9492	-627.5255	-893.1758	265.6503	0.6309057	0.228012	0.133549	0.538378	0.100061	1.75602	1.760724	24.088	0.254061	0.506026	0.195772	0.0441407
9498	-617.771	-886.2096	268.4386	0.1934047	0.644073	0.191606	0.0814715	0.0828495	1.786862	1.389532	12.41262	0.0646747	0.424457	0.227491	0.283378
9504	-617.3763	-889.2424	271.866	0.1179137	0.147576	0.241258	0.143361	0.467805	1.82579	1.389532	2.4214	0.184132	0.0549109	0.647677	0.11328
9510	-627.6463	-900.199	272.5526	0.3402631	0.479028	0.180021	0.208719	0.132232	1.875948	1.168515	2.0098	0.622473	0.0147916	0.283454	0.0792817
9516	-634.7637	-906.6887	271.925	0.7305032	0.200499	0.333479	0.38128	0.0847422	2.015746	0.8715719	2.597172	0.459747	0.299547	0.195763	0.0449428
9522	-633.3181	-902.8853	269.5672	0.7017177	0.171316	0.565777	0.10786	0.155047	1.673235	1.524185	6.85916	0.190125	0.214522	0.219685	0.375668
9528	-619.7591	-890.7191	270.9601	0.5028199	0.481562	0.197779	0.218609	0.10205	1.625495	1.524185	4.098005	0.478438	0.231717	0.201267	0.0885771
9534	-627.0562	-900.39	273.3339	0.6421472	0.717022	0.0622862	0.16339	0.0573025	1.701359	1.628288	0.4084017	0.203007	0.456183	0.198493	0.142317
9540	-617.6586	-890.2455	272.5869	0.3448079	0.303978	0.210733	0.391074	0.0942152	1.726534	1.489292	1.645334	0.574705	0.270415	0.0649924	0.0898875
9546	-608.1019	-879.391	271.2891	0.3001543	0.564368	0.0853388	0.332124	0.0181682	1.698648	1.711187	3.165339	0.365668	0.437458	0.105071	0.0918034
9552	-617.2788	-890.6991	273.4203	0.4327478	0.525174	0.15238	0.290005	0.0324409	1.877384	1.599234	0.3956437	0.301748	0.360989	0.261506	0.0757559
9558	-620.7071	-894.0699	273.3628	0.2656121	0.738875	0.0750483	0.0822221	0.103854	1.906019	1.532264	0.6248397	0.245447	0.32476	0.354178	0.0756139
9564	-617.6724	-891.3759	273.7035	0.1079932	0.206039	0.389182	0.305361	0.099417	1.855892	1.325366	0.318437	0.18291	0.52162	0.262705	0.0327645
9570	-627.6127	-900.9951	273.3824	0.062302	0.58532	0.129029	0.0430634	0.242588	1.70608	1.344835	0.318437	0.248282	0.619657	0.10317	0.0288911
9576	-634.4127	-908.0315	273.6188	0.08460766	0.746055	0.125183	0.0365226	0.0922394	2.074921	0.9879052	0.420699	0.320137	0.319113	0.296889	0.063861
9582	-615.7466	-886.5594	270.8128	0.0800469	0.553051	0.292977	0.085477	0.0684957	2.048266	1.017468	4.164594	0.342168	0.560811	0.0536289	0.0433924
9588	-617.1681	-889.0765	271.9084	0.1189035	0.562691	0.0760172	0.086967	0.274325	1.700137	1.305433	2.716648	0.500187	0.327104	0.0281716	0.144537
9594	-620.7359	-891.5604	270.8245	1.217683	0.601906	0.125128	0.137048	0.135918	1.836938	1.31699	3.102127	0.214114	0.396808	0.268374	0.120703
9600	-626.7054	-897.5327	270.8273	1.480554	0.48671	0.0236124	0.058175	0.431503	1.753765	1.258103	2.959637	0.358718	0.376224	0.13433	0.130728
9606	-626.5695	-899.9519	273.3824	0.785017	0.544536	0.213705	0.0539014	0.187858	1.657707	1.575441	0.2341602	0.281604	0.513635	0.0739334	0.130827
9612	-636.6608	-908.8425	272.1817	0.5924588	0.287768	0.255862	0.0412572	0.415113	1.419436	2.659305	0.24856	0.335014	0.172318	0.381546	0.111122
9618	-621.4779	-892.6108	271.133	0.6296003	0.41656	0.395208	0.0742287	0.114002	1.378055	2.72224	1.268703	0.241795	0.363365	0.0684567	0.326384
9624	-614.9866	-886.3803	271.3937	0.5822308	0.306797	0.396628	0.0326423	0.263933	1.399361	2.72224	1.026325	0.280965	0.178344	0.301583	0.239108
9630	-617.5027	-889.7257	272.223	0.2333994	0.513473	0.145948	0.174916	0.165663	1.788493	1.711808	1.682006	0.65563	0.262752	0.000594416	0.0810232
9636	-615.5374	-888.3124	272.775	0.5939983	0.720633	0.0767173	0.181999	0.0206507	1.746364	1.711808	0.845704	0.19162	0.611575	0.00124349	0.195562
9642	-619.3043	-889.9596	270.6553	0.5359045	0.479625	0.0482949	0.45908	0.013	1.666001	2.268286	2.577207	0.310615	0.272226	0.000124442	0.417034
9648	-626.865	-895.4935	268.6285	1.145217	0.790617	0.0628885	0.107057	0.0394376	1.600876	2.674565	4.015933	0.634933	0.0091975	0.00369943	0.35217
9654	-625.5085	-897.1296	271.6212	0.6075668	0.438549	0.338045	0.18591	0.0374966	1.819464	1.226182	3.018132	0.450714	0.0138387	0.00556623	0.529881
9660	-621.671	-894.4823	272.8114	0.4450651	0.534374	0.184841	0.162624	0.118161	1.453576	2.336727	0.2507367	0.310116	0.340238	0.0266706	0.322976
9666	-626.7413	-898.1019	271.3606	0.5001492	0.727957	0.0936445	0.0875102	0.0908887	1.541068	2.024292	2.324649	0.702387	0.0199271	0.0668192	0.210867
9672	-609.1592	-880.8793	271.7201	0.5760586	0.365037	0.134267	0.489063	0.0116334	1.763327	1.920748	1.656035	0.227334	0.523436	0.0951452	0.154085
9678	-617.0334	-887.2342	270.2008	0.4569098	0.458768	0.0532497	0.486881	0.00110138	1.414551	3.027298	1.945685	0.538042	0.226475	0.180053	0.0554301
9684	-629.486	-900.786	271.3	0.5171863	0.72316	0.0839379	0.191166	0.00173611	1.58253	2.595429	1.216215	0.510871	0.150602	0.301667	0.03686
9690	-610.7902	-884.5548	273.7647	0.3376481	0.682968	0.0891151	0.202957	0.0249598	1.84542	1.448954	0.1811462	0.353856	0.40962	0.0739337	0.16259
9696	-627.2588	-900.7236	273.4648	0.3376481	0.62308	0.0373633	0.124653	0.214904	1.728665	1.467026	0.7495318	0.271687	0.591746	0.0733011	0.0632655
9702	-614.8016	-886.9583	272.1567	0.2865961	0.610992	0.092908	0.0504452	0.245654	1.974506	2.089431	0.9387208	0.231413	0.626847	0.0815592	0.0601804
9708	-622.9085	-896.6056	273.6971	0.2566187	0.66918	0.101756	0.136128	0.0929364	1.786554	1.585888	0.2078439	0.215554	0.604111	0.0943445	0.0859903
9714	-604.9745	-876.2073	271.2328	0.7818147	0.36665	0.159684	0.252939	0.220728	1.770218	1.311112	3.276905	0.558483	0.101293	0.00502093	0.335204
9720	-611.9082	-884.6013	272.6932	0.7818147	0.38432	0.11847	0.136292	0.360919	1.746424	1.196077	1.424184	0.597893	0.293317	0.00299447	0.105795
9726	-613.3888	-887.0243	273.6354	0.1955172	0.545719	0.329945	0.0610515	0.0632837	2.042522	0.8944587	0.9170504	0.407987	0.316039	0.0745116	0.201462
9732	-617.5597	-890.3012	272.7415	0.2795826	0.490247	0.329557	0.116987	0.0632093	1.944884	0.984798	1.966815	0.147008	0.232098	0.491626	0.129267
9738	-609.0053	-881.5916	272.5863	0.1863685	0.674352	0.148059	0.0906417	0.0869466	1.865782	1.176722	1.966815	0.568591	0.136826	0.218378	0.0762053
9744	-623.5214	-895.7296	272.2082	0.1434047	0.366717	0.151563	0.12499	0.356729	1.875673	1.340351	2.086544	0.634536	0.0220094	0.334223	0.00923193
9750	-629.4701	-901.0624	271.5924	0.08075175	0.294085	0.278971	0.063882	0.363062	1.821198	1.701244	1.866467	0.69775	0.0026978	0.198038	0.101514
9756	-618.3911	-889.9379	271.5467	0.2232337	0.465809	0.199857	0.0386103	0.295724	1.764647	1.701244	2.66743	0.324463	0.0053704	0.229431	0.440736
9762	-624.0235	-897.646	273.6225	0.6351947	0.623484	0.0508019	0.0959446	0.22977	1.763658	1.036953	0.7885241	0.153522	0.626851	0.0928787	0.126748
9768	-639.0213	-911.4181	272.3968	0.7598428	0.268789	0.337594	0.0521734	0.341444	2.030053	1.036953	1.672598	0.206502	0.231638	0.283304	0.278557
9774	-645.9225	-917.5668	271.6443	0.4455319	0.536277	0.00945468	0.405764	0.0485043	1.85013	1.508603	2.61916	0.469506	0.00689296	0.259988	0.263613
9780	-631.3666	-903.497	272.1305	0.7867193	0.482321	0.0114462	0.447511	0.0587213	1.551861	1.938594	1.152168	0.486538	0.00327626	0.393697	0.116488
9786	-636.8556	-908.6189	271.7633	0.3930733	0.587251	0.021964	0.278106	0.112679	1.565043	2.36942	1.249593	0.426307	0.0388601	0.277077	0.257755
9792	-618.8735	-890.8261	271.9526	0.3930733	0.432979	0.0161012	0.263215	0.287706	1.517353	2.345851	1.139062	0.659052	0.0590058	0.274294	0.00764832
9798	-622.2983	-894.5584	272.2601	0.5149192	0.491011	0.0302067	0.247093	0.231689	1.452449	2.484361	0.5776922	0.590429	0.0733208	0.332623	0.00362742
9804	-615.0721	-887.4366	272.3645	0.4542277	0.343077	0.190893	0.429602	0.0364275	1.642608	2.342439	0.5679247	0.409458	0.344523	0.243504	0.00251558
9810	-616.6042	-890.0256	273.4213	0.4251403	0.506376	0.0100305	0.445793	0.0378004	1.809247	1.691609	0.1992207	0.659419	0.278324	0.0555202	0.00673655
9816	-618.1354	-891.5105	273.375	0.4374977	0.538683	0.219357	0.220215	0.0217449	1.697308	1.275744	1.026332	0.0622555	0.540579	0.173305	0.223861
9822	-624.6292	-894.8467	270.2176	1.003918	0.715796	0.0339007	0.0784655	0.171838	1.825295	1.36973	4.569655	0.397172	0.398629	0.0446974	0.159501
9828	-626.5474	-898.815	272.2676	0.322885	0.608292	0.106689	0.0466316	0.238388	1.796437	1.327387	2.264465	0.46792	0.295745	0.162865	0.0734703
9834	-638.7085	-910.3197	271.6112	0.3704486	0.247999	0.451206	0.144488	0.156307	1.847189	1.850222	2.070548	0.471151	0.0899677	0.235978	0.202903
9840	-631.6999	-905.4122	273.7123	0.5591496	0.282854	0.0177204	0.527045	0.172381	1.953433	1.185959	0.435668	0.476038	0.354238	0.0998355	0.0698884
9846	-630.8107	-902.7396	271.9289	0.4029244	0.49342	0.148259	0.0576144	0.300707	1.759959	1.397037	2.60342	0.0830006	0.550217	0.296891	0.0698916
9852	-628.8533	-900.7009	271.8476	0.3432011	0.299406	0.0648557	0.160709	0.475029	1.864747	1.660117	2.121213	0.109464	0.491617	0.236351	0.162568
9858	-632.8163	-905.1197	272.3033	0.8311854	0.398505	0.011068	0.297421	0.293006	1.631664	2.019011	0.7379175	0.629805	0.165937	0.0977164	0.106541
9864	-627.3413	-898.5276	271.1863	0.4290313	0.651076	0.0812658	0.252113	0.0155452	1.993284	1.721071	2.6762	0.442044	0.401109	0.141389	0.0154574
9870	-614.6279	-886.2324	271.6044	0.5568296	0.230932	0.239953	0.058732	0.470383	1.921951	1.456093	2.508237	0.559973	0.0438931	0.357094	0.0390395
9876	-614.7746	-885.8556	271.081	0.5568296	0.40589	0.303006	0.0687515	0.222353	1.825908	1.378863	3.732274	0.921134	0.0170258	0.0552014	0.00663906
9882	-621.5584	-894.6562	273.0978	0.3640724	0.628453	0.00956496	0.264196	0.0977864	1.594004	1.952992	0.5576842	0.413391	0.316848	0.153824	0.115937
9888	-611.2382	-883.3472	272.109	0.7789257	0.249815	0.242105	0.300726	0.207355	2.009096	1.482443	1.386363	0.131903	0.499406	0.236571	0.132119
9894	-617.1205	-888.9284	271.8079	0.8762519	0.540142	0.157313	0.169507	0.133037	1.858166	1.441726	1.872074	0.103355	0.515829	0.244351	0.136464
9900	-606.4801	-878.8501	272.37	0.4581539	0.316186	0.295528	0.333343	0.0549419	1.799748	1.42111	1.817474	0.484317	0.232473	0.251855	0.0313546
9906	-611.1028	-881.8194	270.7166	0.7958222	0.31146	0.182613	0.370996	0.13493	1.799673	1.279835	4.254837	0.384361	0.382378	0.199876	0.0333851
9912	-624.9312	-898.5401	273.609	0.2318943	0.428527	0.227681	0.156526	0.187267	1.96104	1.108435	0.8347489	0.348896	0.583967	0.0628629	0.00427394
9918	-627.9971	-900.862	272.865	0.1723215	0.510702	0.0314438	0.0265769	0.431277	1.683049	2.196706	0.2670871	0.72942	0.187187	0.0746966	0.0086959
9924	-613.2708	-886.4203	273.1494	0.3104121	0.327722	0.174756	0.149945	0.347577	1.763716	1.785391	0.612816	0.04271	0.503459	0.452899	0.000931767
9930	-621.7328	-893.899	272.1663	1.216534	0.28587	0.280145	0.130796	0.303189	1.944233	1.225449	1.269692	0.189153	0.271101	0.53807	0.00167624
9936	-623.4304	-896.8583	273.4279	0.3710056	0.348558	0.281283	0.312419	0.0577401	1.830267	1.268305	0.9068524	0.169807	0.552502	0.260169	0.0175222
9942	-630.4034	-904.1228	273.7194	0.3094716	0.435393	0.0798959	0.235107	0.249605	1.900429	1.420122	0.4056326	0.222024	0.648112	0.124414	0.00545024
9948	-627.6846	-901.4582	273.7736	0.3142031	0.40688	0.0500466	0.21971	0.323364	2.014362	1.330711	0.3287938	0.255001	0.510758	0.142893	0.0913482
9954	-626.825	-898.6896	271.8645	0.3915074	0.373571	0.169605	0.381284	0.0755393	2.184226	1.271991	2.314671	0.323428	0.498559	0.0084666	0.169547
9960	-622.3482	-893.6662	271.318	0.7001862	0.230105	0.649746	0.100281	0.0198674	1.930988	1.461526	2.691556	0.209641	0.243342	0.116958	0.43006
9966	-640.844	-914.9645	274.1205	0.260721	0.320744	0.111003	0.517999	0.0502548	1.808478	1.206731	0.3681941	0.241244	0.228338	0.0656578	0.46476
9972	-631.8917	-902.5738	270.6821	0.4647958	0.504958	0.0806677	0.377853	0.0365211	2.22946	1.179577	4.396971	0.239257	0.618924	0.0650054	0.0768132
9978	-629.8757	-901.7348	271.8591	0.4385407	0.541748	0.180038	0.275637	0.00257625	2.112276	1.058652	2.736615	0.169864	0.0643741	0.197338	0.568424
9984	-631.3194	-903.9374	272.6181	0.3708832	0.547488	0.27341	0.135929	0.0431727	2.144973	1.051963	1.717175	0.0235149	0.609604	0.207103	0.159779
9990	-628.5366	-902.0753	273.5388	0.8769152	0.43115	0.443103	0.0630959	0.0626511	2.180203	0.903119	0.3093405	0.0165007	0.624456	0.145327	0.213716
9996	-632.6412	-905.1531	272.5119	2.024753	0.392977	0.295989	0.167085	0.143949	2.208869	0.8888184	0.3093405	0.133329	0.671731	0.168984	0.0259565
10002	-615.6886	-888.8275	273.1389	1.186807	0.291409	0.425752	0.196753	0.0860865	2.193846	0.8888184	0.4335787	0.29744	0.49065	0.211426	0.000483877
10008	-621.7765	-893.7648	271.9883	1.190213	0.126889	0.166063	0.541216	0.165831	2.150191	1.049538	1.486213	0.139164	0.772176	0.0885544	0.000105681
10014	-623.2922	-896.4226	273.1304	0.8255284	0.0422985	0.222543	0.679878	0.0552797	2.237637	1.026904	0.6254885	0.121568	0.674542	0.203798	9.23189e-05
10020	-636.7729	-909.256	272.4831	0.6197726	0.0747965	0.568745	0.227291	0.129167	2.287039	1.026904	1.454539	0.411482	0.320313	0.267894	0.000311292
10026	-622.4655	-895.3185	272.853	0.06841222	0.0361918	0.355101	0.543688	0.0650199	2.039796	1.079405	0.9288832	0.32637	0.38821	0.284702	0.000717817
10032	-632.3466	-904.9078	272.5612	1.275007	0.289312	0.160483	0.36046	0.189745	2.039796	1.077944	0.883107	0.337728	0.0322978	0.609204	0.0207698
10038	-630.1012	-903.8371	273.7359	0.4276515	0.569325	0.0730443	0.188532	0.169098	2.067881	1.035895	0.5918675	0.522637	0.0300241	0.432658	0.0146816
10044	-634.8555	-907.0652	272.2097	0.4355041	0.551521	0.015284	0.294038	0.139157	2.201906	0.9380858	2.2606	0.708613	0.249391	0.0377333	0.00426317
10050	-639.8849	-911.7148	271.8299	0.3048665	0.385932	0.0049803	0.332968	0.27612	1.659013	2.151933	1.514776	0.294175	0.449161	0.162613	0.0940509
10056	-620.715	-892.3372	271.6222	0.2833981	0.757609	0.00977665	0.100992	0.131622	1.577254	2.154566	1.874513	0.522163	0.262375	0.0999496	0.115513
10062	-627.2723	-900.1878	272.9155	0.3585033	0.617339	0.0230371	0.237972	0.121652	1.574929	2.154566	0.1381389	0.463893	0.316524	0.126126	0.093457
10068	-633.4427	-906.4768	273.0341	0.4425882	0.666664	0.0166089	0.111378	0.205349	1.662386	2.021196	0.1693356	0.221026	0.308301	0.253464	0.217209
10074	-628.7525	-900.9919	272.2394	0.6204769	0.638482	0.0325766	0.0191176	0.309824	1.686311	2.436576	0.2795442	0.209001	0.580015	0.119667	0.0913181
10080	-622.4192	-895.5729	273.1536	0.6342402	0.429127	0.0734846	0.25358	0.243809	1.733982	1.795762	0.2795442	0.183983	0.52759	0.112695	0.175732
10086	-627.8442	-901.3134	273.4692	0.4470863	0.719348	0.0361494	0.158749	0.0857534	1.938757	1.543876	0.3293738	0.200957	0.445798	0.145109	0.208137
10092	-623.6319	-897.4188	273.7869	0.3815834	0.613079	0.0323401	0.142021	0.21256	1.700422	1.543876	0.2267674	0.325269	0.285805	0.0742088	0.314717
10098	-617.0793	-890.6983	273.6191	0.379175	0.54368	0.0570564	0.196841	0.202423	1.745314	1.634963	0.2267674	0.199261	0.33918	0.0880675	0.373492
10104	-621.5611	-895.4746	273.9135	0.2828211	0.388269	0.335239	0.146424	0.130068	1.610069	1.54719	0.1975452	0.0361843	0.381778	0.089971	0.492067
10110	-627.9669	-901.962	273.995	0.2828211	0.65456	0.0806961	0.149672	0.115072	1.618124	1.480278	0.1975452	0.440608	0.257575	0.0466546	0.255162
10116	-610.9539	-884.4404	273.4865	0.4627144	0.574549	0.116635	0.29077	0.0180452	1.48645	1.845937	0.1975452	0.349534	0.149407	0.111948	0.389112
10122	-619.2172	-890.7803	271.5631	0.4586393	0.445252	0.0869907	0.158308	0.30945	1.48645	2.186188	1.843267	0.606294	0.111884	0.185838	0.0959837
10128	-614.2005	-885.8277	271.6272	0.4586393	0.55779	0.199083	0.17245	0.0706772	1.48645	2.445299	1.288456	0.469572	0.381673	0.0981146	0.0506406
10134	-630.5251	-898.4911	267.966	0.3578656	0.57552	0.13276	0.194174	0.0975466	1.697212	2.103569	10.46661	0.0289391	0.199136	0.691978	0.0799473
10140	-615.742	-887.0021	271.2601	0.3396611	0.581349	0.200741	0.19614	0.0217708	1.845335	1.453625	3.545902	0.26157	0.0248424	0.275375	0.438213
10146	-629.3707	-901.9067	272.5359	0.3599071	0.467362	0.00986821	0.452764	0.0700054	1.563491	2.099418	0.9153767	0.607607	0.0996492	0.0712038	0.22154
10152	-621.7834	-895.4567	273.6732	0.2777602	0.549575	0.127785	0.0940613	0.228579	2.090994	1.072541	0.6861047	0.343519	0.312292	0.32935	0.014839
10158	-633.6319	-907.5163	273.8844	0.5592734	0.348339	0.454824	0.123323	0.0735138	2.021635	1.061397	0.289314	0.421969	0.0859993	0.464653	0.0273786
10164	-638.1456	-911.8935	273.7479	0.4320326	0.378884	0.371862	0.169294	0.0799599	1.960327	1.286581	0.3930799	0.470943	0.188578	0.29309	0.0473892
10170	-628.2944	-901.5389	273.2446	0.4961086	0.192858	0.561501	0.20494	0.0407009	1.868767	1.346275	0.8449988	0.241279	0.584283	0.150159	0.024279
10176	-627.4553	-901.3655	273.9102	0.4961086	0.59918	0.0553855	0.325776	0.0196586	1.810992	1.191746	0.4377767	0.0839823	0.355896	0.187862	0.37226
10182	-616.1187	-889.8507	273.7319	0.4773199	0.399334	0.0752831	0.442812	0.0825705	1.740418	1.397506	0.4539238	0.317286	0.579451	0.0670052	0.0362583
10188	-612.0203	-885.8632	273.8429	0.3896042	0.62835	0.00644751	0.161395	0.203807	1.774907	1.440344	0.2816202	0.064046	0.774268	0.142491	0.0191949
10194	-614.5675	-888.3661	273.7986	0.2816774	0.31417	0.00501121	0.537773	0.143046	2.027168	1.297444	0.3545596	0.479777	0.337748	0.176356	0.0061191
10200	-621.1532	-895.0851	273.9319	0.3966561	0.597821	0.00703855	0.327575	0.0675653	1.834475	1.223591	0.4479777	0.0884063	0.715561	0.170093	0.0259396
10206	-616.9609	-890.3357	273.3748	0.3526853	0.525081	0.0118454	0.44281	0.0202641	1.870693	1.716737	0.3315344	0.0883443	0.715243	0.170423	0.0259899
10212	-620.3384	-893.6208	273.2823	0.4369378	0.384488	0.0193089	0.54693	0.049273	1.883658	1.645418	0.4665901	0.146193	0.437133	0.182727	0.233947
10218	-619.5163	-891.6058	272.0896	0.4369378	0.325947	0.293969	0.348672	0.0314119	1.967519	0.8949956	2.857064	0.323166	0.369957	0.158532	0.148345
10224	-622.4812	-896.2108	273.7296	0.2094791	0.72438	0.120243	0.142536	0.0128411	2.093913	1.072926	0.6215801	0.182806	0.568293	0.128581	0.120319
10230	-637.737	-907.9865	270.2494	0.559584	0.423194	0.528793	0.0457665	0.00224622	1.549443	3.0421	1.558848	0.265315	0.422737	0.179605	0.132343
10236	-622.1552	-893.7692	271.6139	0.3254335	0.4979	0.272399	0.228139	0.00156176	1.560263	2.0452	2.104131	0.656502	0.0831415	0.150761	0.109596
10242	-618.9551	-892.5782	273.623	0.441672	0.46931	0.25849	0.271111	0.00108914	1.927794	1.329925	0.4962119	0.0640587	0.484412	0.235392	0.216137
10248	-620.6634	-892.112	271.4485	0.441672	0.480864	0.110406	0.407095	0.00163543	1.631235	2.132767	1.930864	0.426665	0.249705	0.268507	0.0551222
10254	-607.2212	-878.4164	271.1951	0.8405527	0.351871	0.0645028	0.443547	0.140079	1.902166	1.184847	3.269079	0.490907	0.00391959	0.489548	0.0156254
10260	-612.7947	-886.3686	273.5739	0.3842531	0.547092	0.0740549	0.32855	0.0503031	1.769812	1.642887	0.2957209	0.438552	0.280159	0.236979	0.0443102
10266	-612.6135	-883.8622	271.2487	0.4468277	0.53999	0.11911	0.280305	0.0605953	1.217344	3.407773	0.3392683	0.220158	0.599088	0.0761463	0.104608
10272	-641.6173	-909.3955	267.7781	0.2434982	0.76443	0.151754	0.0810154	0.0027998	0.9920861	4.537526	2.445912	0.171529	0.672187	0.00830288	0.14798
10278	-622.1757	-891.5952	269.4194	0.3387215	0.659214	0.042067	0.297741	0.000977747	1.413544	2.347559	5.631794	0.519045	0.360443	0.00214654	0.118365
10284	-624.1414	-890.1836	266.0423	0.2941795	0.237584	0.447332	0.275303	0.0397801	1.436857	5.250458	2.449867	0.864806	0.0318446	0.0212654	0.0820842
10290	-608.9576	-877.5163	268.5587	0.7091162	0.397636	0.140973	0.432352	0.0290389	1.274419	3.88459	2.02114	0.755185	0.027883	0.109133	0.107799
10296	-626.6729	-897.0083	270.3353	0.8181359	0.293923	0.280489	0.384252	0.0413362	0.9421033	3.88459	0.2065925	0.221503	0.299804	0.100674	0.378019
10302	-628.5837	-897.8204	269.2367	0.5866309	0.59021	0.129998	0.278143	0.00164927	1.351733	3.437256	2.222112	0.801747	0.0384105	0.0952769	0.0645654
10308	-624.0697	-895.3166	271.2469	0.4448142	0.449674	0.111331	0.436576	0.00241895	1.201371	3.437256	0.2344338	0.0689799	0.578626	0.240874	0.11152
10314	-623.5262	-897.4806	273.9545	0.5941228	0.467573	0.224054	0.127211	0.181162	1.782974	1.152133	0.3505032	0.161025	0.666392	0.0876335	0.0849496
10320	-614.0004	-886.0496	272.0492	0.5168955	0.454408	0.177167	0.248528	0.119898	1.817296	0.9449882	2.967859	0.207889	0.298886	0.417122	0.0761028
10326	-622.2013	-895.027	272.8258	1.090293	0.678563	0.169197	0.0527416	0.0994985	2.076547	0.7874757	1.022168	0.167046	0.308038	0.37519	0.149726
10332	-624.094	-896.7198	272.6258	0.2387401	0.784631	0.0550992	0.158081	0.00218887	1.653892	2.345063	0.4130728	0.0826418	0.626514	0.226108	0.0647367
10338	-631.2804	-902.1774	270.897	0.4334974	0.489383	0.320077	0.170693	0.0198468	1.525711	3.453587	0.2134366	0.0432477	0.604139	0.274128	0.0784852
10344	-622.5062	-896.0279	273.5217	0.2787996	0.440553	0.28704	0.0426664	0.229741	2.370917	0.5184724	0.9279168	0.25698	0.481506	0.199308	0.0622062
10350	-622.1684	-895.8212	273.6528	0.3127605	0.607762	0.309452	0.035	0.0477853	2.376504	0.5308886	0.782039	0.453854	0.312721	0.185518	0.0479071
10356	-626.5011	-898.1021	271.6011	0.3575783	0.32825	0.279878	0.379527	0.0123445	2.376504	0.5082848	3.464375	0.584305	0.165147	0.214601	0.0359468
10362	-632.6827	-905.4832	272.8005	0.2861398	0.400631	0.327754	0.247097	0.0245179	2.299419	0.5082848	1.806761	0.186261	0.0366711	0.704365	0.0727028
10368	-624.3211	-898.1477	273.8267	0.3117257	0.488925	0.263818	0.242736	0.00452092	2.388633	0.3832977	0.5773347	0.172907	0.300938	0.45076	0.0753953
10374	-631.9452	-903.2589	271.3137	0.314787	0.357018	0.226522	0.184851	0.231608	1.848589	0.9123682	4.711905	0.442801	0.209162	0.162684	0.185353
10380	-626.9566	-900.9649	274.0083	0.5330832	0.460557	0.122584	0.258608	0.158251	2.03866	0.9490394	0.2215429	0.068001	0.289095	0.0776951	0.565209
10386	-613.15	-885.5917	272.4417	0.2969955	0.523603	0.15375	0.194445	0.128202	2.03866	0.9417537	2.299161	0.44729	0.23575	0.1427	0.17426
10392	-619.9288	-892.4208	272.4919	0.5811325	0.467758	0.188082	0.197617	0.146543	2.101764	0.7532492	2.016989	0.220852	0.385476	0.350799	0.0428728
10398	-628.6726	-901.3928	272.7202	0.3716654	0.503222	0.202342	0.136782	0.157653	1.924641	1.176376	1.693255	0.116003	0.393988	0.188463	0.301546
10404	-635.0699	-907.3728	272.3029	0.2211613	0.488025	0.362402	0.0308272	0.118745	2.104281	0.8771461	2.497711	0.391452	0.0771139	0.280813	0.250621
10410	-621.0705	-894.527	273.4565	0.6453102	0.361929	0.47357	0.00932987	0.155171	2.095154	0.8424748	0.7933259	0.137606	0.617011	0.127621	0.117763
10416	-615.4405	-889.626	274.1856	0.1374827	0.272099	0.271501	0.180474	0.275926	2.10694	0.7372206	0.2779088	0.325675	0.479783	0.058084	0.136458
10422	-618.5594	-892.8084	274.249	0.2226676	0.478757	0.217136	0.167297	0.13681	2.185366	0.7129774	0.2779088	0.301649	0.249781	0.272942	0.175628
10428	-617.7693	-890.9319	273.1625	0.2412675	0.770095	0.0452787	0.110441	0.0741849	2.185366	0.9186648	1.25606	0.483836	0.324408	0.188274	0.00348165
10434	-609.4936	-883.4541	273.9605	0.2412675	0.739035	0.0205776	0.143797	0.0965906	2.288675	0.7342256	0.5094179	0.314378	0.314383	0.367969	0.00327031
10440	-606.558	-880.6821	274.1241	0.4523582	0.517867	0.272764	0.0942569	0.115112	2.074825	0.843884	0.3293856	0.240721	0.344599	0.403334	0.0113456
10446	-596.157	-870.348	274.191	0.3594944	0.55048	0.302057	0.104023	0.0434399	2.202097	0.6728307	0.3293856	0.264182	0.416257	0.305454	0.0141065
10452	-604.2035	-878.1712	273.9677	0.3681352	0.655914	0.0148725	0.276828	0.0523857	2.081926	0.7272519	0.6555784	0.446252	0.147693	0.388131	0.0179246
10458	-608.0707	-882.1318	274.0611	0.5810398	0.697243	0.0158097	0.231261	0.0556865	2.136422	0.6987398	0.2564415	0.434994	0.251369	0.215424	0.0982131
10464	-622.7402	-896.6924	273.9521	0.6153654	0.397112	0.016039	0.234616	0.352233	2.136422	0.806646	0.2391542	0.325263	0.346556	0.239633	0.088547
10470	-623.3781	-897.0382	273.6602	0.2352277	0.528881	0.00686032	0.281806	0.182452	1.58175	1.741603	0.1837944	0.752269	0.0709225	0.0337853	0.143024
